month,pushes,actor,actor_attributes_location
4/1/2013,1,sjackman,"Vancouver, Canada"
4/1/2013,1,BYVoid,"Beijng, China"
4/1/2013,1,kyanny,Tokyo/Japan
4/1/2013,5,chadcatlett,"DFW, TX"
4/1/2013,3,felixbuenemann,Germany
4/1/2013,3,Anks,"Mumbai, India"
4/1/2013,4,mbrictson,San Francisco
4/1/2013,2,wolverian,"Helsinki, Finland"
4/1/2013,6,mxcl,"Wayland, MI"
4/1/2013,14,ColinHebert,Oxford
4/1/2013,1,a-b,SF
4/1/2013,1,alafon,"Toulouse, Lyon, Paris"
3/1/2013,1,rnaveiras,"Madrid, Spain"
3/1/2013,3,dpkendal,"Clitheroe, UK"
3/1/2013,1,nddrylliog,Helvetia
3/1/2013,1,thsutton,"Perth, Western Australia"
3/1/2013,1,singingwolfboy,"Massachusetts, USA"
3/1/2013,2,txgruppi,Juiz de Fora / MG / BR
3/1/2013,2,EirikWulff,"Oslo, Norway"
3/1/2013,1,phatblat,"Denver, CO"
3/1/2013,1,base10,"Raleigh, NC"
3/1/2013,1,hanshuebner,Berlin
3/1/2013,1,ntamas,"Staines, UK"
3/1/2013,2,leonardvandriel,Netherlands
3/1/2013,19,ColinHebert,Oxford
3/1/2013,1,shawn42,"Holland, MI"
3/1/2013,5,Frizlab,"Orsay, France"
3/1/2013,3,seryl,"San Francisco, CA"
3/1/2013,1,jabbrwcky,"Ahrensburg, Germany"
3/1/2013,2,creaktive,São Paulo - Brazil
3/1/2013,1,aredridel,"Cambridge, MA"
3/1/2013,1,shaneog,"Dublin, Ireland"
3/1/2013,2,tehabe,Hamburg
3/1/2013,1,crahan,Belgium
3/1/2013,6,jwilkins,"San Francisco, CA"
3/1/2013,2,kashif,"Berlin, Germany"
3/1/2013,1,sroebuck,"Edinburgh, Scotland"
3/1/2013,1,JohnSpeno,"South Jersey, USA"
3/1/2013,2,romainbossart,"Paris area, France"
3/1/2013,2,smarek,Prague
3/1/2013,1,leetrout,"Washington, DC"
3/1/2013,3,elskwid,"Reno, NV"
3/1/2013,3,sjonnet19,"Pittsburgh, PA"
3/1/2013,7,houtanb,"Paris, France"
3/1/2013,1,nemith,"Denver, CO"
3/1/2013,3,acidix,"Potsdam, Germany"
3/1/2013,3,simono,"Cologne, Germany"
3/1/2013,1,liamstask,"San Francisco, CA"
3/1/2013,1,slyphon,New York
3/1/2013,1,hackedunit,"Cochin, India"
3/1/2013,1,rogeriopradoj,"São Paulo, Brasil"
3/1/2013,1,drkhd,"Huntsville, AL"
3/1/2013,6,gregglind,"Minneapolis, MN, USA"
3/1/2013,6,TimothyKlim,"Russia, Moscow"
3/1/2013,1,martinploeger,"Hannover, Germany"
3/1/2013,1,clord,Toronto
3/1/2013,1,selik,New York City
3/1/2013,2,ike18t,"Atlanta, GA"
3/1/2013,1,gianpaj,"Dublin, Ireland"
3/1/2013,3,sj26,"Perth, Western Australia"
3/1/2013,2,kevwil,"Denver, CO"
3/1/2013,1,jezdez,"Berlin, Germany"
3/1/2013,1,kunickiaj,"Washington, DC"
3/1/2013,1,tomburns,"Durham, NC, USA"
3/1/2013,1,wader,"Göteborg, Sweden"
3/1/2013,2,liquid,"Budapest, Hungary"
3/1/2013,1,augmentedfourth,Southern California
3/1/2013,1,VeN,"České Budějovice, Czech Republic"
3/1/2013,1,gom,"Tokyo, Japan"
3/1/2013,4,teriiehina,Paris
3/1/2013,1,petere,Pennsylvania
3/1/2013,1,daegren,"Toronto, ON"
3/1/2013,1,vagmi,"Chennai, India"
3/1/2013,1,EvanOxfeld,Northern VA
3/1/2013,2,nandub,"Marrero, LA"
3/1/2013,1,aybabtme,Ottawa
3/1/2013,2,msvab,"London, UK"
3/1/2013,2,kevmoo,"Chapel Hill, NC, USA"
3/1/2013,2,tlehman,"Portland, OR"
3/1/2013,2,cheets,"Oulu, Finland"
3/1/2013,1,dongsheng,Australia
3/1/2013,1,ggreer,"San Francisco, CA"
3/1/2013,27,shanderlam,Hangzhou China
3/1/2013,1,mattlenz,"Brisbane, Australia"
3/1/2013,4,rtwomey,"Woburn, MA"
3/1/2013,3,akshayhegde,"San Jose, CA"
3/1/2013,1,erikkallen,Bedum
3/1/2013,2,andypiper,"Farnborough, UK"
3/1/2013,3,fragility,"Smithfield, Utah, USA"
3/1/2013,3,dstuebe,South Kingstown RI
3/1/2013,1,douglas,"Brasília,Brazil"
3/1/2013,1,danieletorelli,Italy
3/1/2013,3,dougalsutherland,"Pittsburgh, PA"
3/1/2013,11,DanielJamesMcMahon,127.0.0.1
3/1/2013,2,kret,"Warsaw, Poland"
3/1/2013,2,hacfi,Berlin
3/1/2013,2,max-horvath,"Berlin, Germany"
3/1/2013,10,sampumon,"Kumpula, Helsinki"
3/1/2013,2,knoepfle,"Stanford, CA"
3/1/2013,1,rajiv,"Cambridge, MA, USA"
3/1/2013,1,jpawlowski,"Munich, Germany"
3/1/2013,4,mgrimes,"San Diego, CA"
3/1/2013,4,mikegoodspeed,"Chicago, IL"
3/1/2013,9,telemachus,New York City
3/1/2013,2,ecerulm,Stockholm
3/1/2013,6,fish2000,Brooklyn
3/1/2013,2,johanns,San Francisco Bay Area
3/1/2013,8,adamtrilling,"Washington, DC"
3/1/2013,43,tareqak,Canada
3/1/2013,1,fsouza,"Rio de Janeiro, Brazil"
3/1/2013,1,posativ,Jena
3/1/2013,22,samueljohn,Germany
3/1/2013,1,koraktor,Germany
3/1/2013,2,chinghanho,"Taipei, Taiwan"
3/1/2013,1,bfroehle,"Berkeley, CA"
3/1/2013,1,rayleyva,"San Gabriel, CA"
3/1/2013,1,SirVer,Germany
3/1/2013,6,phstudy,Taipei
3/1/2013,1,darconeous,"San Jose, California, USA"
3/1/2013,1,rudisimo,"Miami, FL"
3/1/2013,3,FroMage,France
3/1/2013,19,lembacon,Beijing
3/1/2013,2,rmanalan,"Oakland, CA"
3/1/2013,1,reubenmorais,California
3/1/2013,2,mxcl,"Wayland, MI"
3/1/2013,1,sebi,Switzerland
3/1/2013,2,SaberUK,"England, United Kingdom"
3/1/2013,3,cwilkes,"Seattle, WA"
3/1/2013,1,TylerBrock,New York
3/1/2013,11,deftsp,China
3/1/2013,1,wilkinson,"Birmingham, Alabama"
3/1/2013,1,fredericmorin,Montreal
3/1/2013,2,iainbeeston,"Sydney, Australia"
3/1/2013,3,chrmoritz,"Dresden, Germany"
3/1/2013,5,gsong,"SF, CA"
3/1/2013,2,thpham,"Zürich, Switzerland"
3/1/2013,1,haarg,"Madison, WI"
3/1/2013,1,josevalim,"Kraków, Poland"
3/1/2013,2,jaimeMF,Spain
3/1/2013,4,bigteddy97,Germany
3/1/2013,1,ernstmartinj,Sweden
3/1/2013,1,DanielHeath,Melbourne
3/1/2013,12,Sharpie,"Portland, Oregon"
3/1/2013,2,fanweixiao,"Beijing, China"
3/1/2013,6,atnnn,"Montreal, QC"
3/1/2013,1,justanothersunday,San Francisco
3/1/2013,3,JimDabell,"Sutton Coldfield, West Midlands, U.K."
3/1/2013,5,dhess,"San Francisco, CA, USA"
3/1/2013,1,ajacksified,San Francisco
3/1/2013,2,laclefyoshi,"Tokyo, Japan"
3/1/2013,59,mikemcquaid,"Broughty Ferry, Scotland"
3/1/2013,1,adinapoli,"Manchester, UK"
3/1/2013,5,mattdbridges,"Austin, TX"
3/1/2013,1,underspecified,"Sendai, Miyagi, Japan"
3/1/2013,1,garethrees,"Cardiff, Wales UK"
3/1/2013,246,jacknagel,"Fargo, ND"
3/1/2013,2,alexshk,"Sydney, NSW"
3/1/2013,2,saitoha,Tokyo/Japan
3/1/2013,1,antifuchs,"San Francisco, CA"
3/1/2013,1,darashi,"Sapporo, Hokkaido, Japan"
3/1/2013,1,tchandy,"Jaraguá do Sul, SC, Brasil"
3/1/2013,1,mirell,"Austin, TX"
3/1/2013,10,brandt,"La Jolla, CA"
3/1/2013,3,Godzil,"Paris, France"
3/1/2013,1,ljos,Bergen
3/1/2013,1,moeffju,"Hamburg, Germany"
3/1/2013,1,rimenes,Brazil
3/1/2013,1,hugovincent,"Cambridge, England"
3/1/2013,1,kfix,"Phoenix, AZ"
3/1/2013,2,KB1JWQ,"Los Angeles, CA"
3/1/2013,1,douglarek,Beijing
3/1/2013,1,inukshuk,"Vienna, Austria"
3/1/2013,1,anarchivist,"Brooklyn, NY"
3/1/2013,1,jdaggett,"San Francisco, CA"
3/1/2013,6,ziz,"Denver, CO"
3/1/2013,1,stanlemon,"Saxonburg, PA"
3/1/2013,1,dshean,"Seattle, WA"
3/1/2013,3,cdesousa,"Amsterdam, The Netherlands"
3/1/2013,3,fran6co,"Buenos Aires, Argentina"
3/1/2013,1,lasko,Oregon
3/1/2013,1,waynegraham,Virginia
3/1/2013,2,agnoster,"Berlin, Germany"
3/1/2013,1,A32167,Dresden
3/1/2013,2,remiprev,"Quebec City, Canada"
3/1/2013,1,jasonwells,"Bluffdale, UT"
3/1/2013,1,breadtk,Cascadia
3/1/2013,2,janl,"Berlin, Germany"
3/1/2013,1,c0der78,"vancouver, bc"
3/1/2013,2,ian-plosker,London
3/1/2013,1,mat128,"Montreal, QC"
3/1/2013,3,apakulov,"Minsk, Belarus"
3/1/2013,3,milkypostman,"Iowa City, IA"
3/1/2013,30,urdh,"Göteborg, Sweden"
3/1/2013,19,sakra,"Linz, Austria"
3/1/2013,1,springmeyer,Seattle
3/1/2013,1,thorstenk,"Frankfurt/Main, Germany"
3/1/2013,1,xuhdev,M31
3/1/2013,5,Benjamin-Dobell,"Melbourne, Australia"
3/1/2013,2,brendankemp,"Cambridge, MA"
3/1/2013,1,cliffrowley,UK
3/1/2013,4,mejedi,"Moscow, Russia"
3/1/2013,1,winterstream,"Delft, The Netherlands"
3/1/2013,2,amirmc,"Cambridge, UK"
3/1/2013,177,adamv,"Issaquah, WA"
3/1/2013,2,kou,"Tokyo, Japan"
3/1/2013,3,mbrictson,San Francisco
3/1/2013,1,jonathanchu,"New York, NY"
3/1/2013,1,avsej,"Minsk, Belarus"
3/1/2013,4,sessyargc,JP
3/1/2013,1,rubenfonseca,"Lisbon, Portugal"
3/1/2013,1,djbe,Belgium
3/1/2013,2,vishvish,London
3/1/2013,1,Fran6co,"Buenos Aires, Argentina"
3/1/2013,3,therealprologic,Australia/Brisbane
3/1/2013,1,sepeth,"Istanbul, Turkey"
3/1/2013,1,arnested,"Copenhagen, Denmark"
3/1/2013,2,pvande,"Portland, OR"
3/1/2013,3,cehoffman,Alabama
3/1/2013,2,parkr,"Berlin, Deutschland"
3/1/2013,1,deiga,"Helsinki, Finland"
3/1/2013,3,adhipg,Brighton
3/1/2013,1,thebigdog,"Layton, UT"
3/1/2013,2,anthonywu,"San Francisco, CA"
3/1/2013,30,mistydemeo,"Winnipeg, MB"
3/1/2013,4,mblair,"Menlo Park, CA"
3/1/2013,1,SnippyHolloW,Paris
3/1/2013,3,brkcmd,Boston
3/1/2013,1,lucas-clemente,"Munich, Germany"
3/1/2013,1,eblot,"France, Provence"
3/1/2013,4,bcelenza,"Seattle, WA"
3/1/2013,1,bdd,"San Francisco, CA"
3/1/2013,6,lvivski,Ukraine
3/1/2013,1,gugod,"Amsterdam, Netherlands"
3/1/2013,3,edy,Germany
3/1/2013,4,linickx,London
3/1/2013,22,tobli,Stockholm
3/1/2013,4,asparagui,Missouri
3/1/2013,10,MatthewCallis,"Seattle, WA"
3/1/2013,6,dholm,Sweden
3/1/2013,3,TheAlphaNerd,"Stanford, California"
3/1/2013,1,priteau,"Oxford, United Kingdom"
3/1/2013,1,Moisan,"Québec, QC, Canada"
3/1/2013,1,int3h,"Berkeley, CA"
3/1/2013,1,sjackman,"Vancouver, Canada"
3/1/2013,3,jgrevich,"San Diego, CA"
3/1/2013,1,albertz,"Aachen, Germany"
3/1/2013,1,kvs,Denmark
3/1/2013,1,zimbatm,UK
3/1/2013,1,petervanderdoes,"NJ, USA"
3/1/2013,2,youpy,Japan
3/1/2013,1,rentzsch,Chicagoland+WI
3/1/2013,2,thisismyrobot,Australia
3/1/2013,7,subszero,India
3/1/2013,5,fceller,Cologne
3/1/2013,2,yasuyk,Japan
2/1/2013,4,mbrictson,San Francisco
2/1/2013,1,glv,"Plano, Texas, USA"
2/1/2013,3,mybuddymichael,California
2/1/2013,3,voxxit,"Los Angeles, CA"
2/1/2013,4,cliffrowley,UK
2/1/2013,2,schmurfy,"Paris, France"
2/1/2013,1,mattknox,"san francisco, ca"
2/1/2013,3,darashi,"Sapporo, Hokkaido, Japan"
2/1/2013,1,Gasol,"Yilan, Taiwan"
2/1/2013,2,tlehman,"Portland, OR"
2/1/2013,4,bfroehle,"Berkeley, CA"
2/1/2013,1,vaudoc,Germany
2/1/2013,2,kevinxucs,"West Lafayette, IN"
2/1/2013,3,bertjwregeer,::1
2/1/2013,1,leroux,"Houston, TX, USA"
2/1/2013,3,lqez,"Seoul, Korea"
2/1/2013,1,andypiper,"Farnborough, UK"
2/1/2013,2,neglectedvalue,Russia
2/1/2013,1,benswift,Canberra
2/1/2013,1,kballard,"San Francisco, CA"
2/1/2013,1,sdorra,"Germany, Hildesheim"
2/1/2013,1,josevalim,"Kraków, Poland"
2/1/2013,2,kret,"Warsaw, Poland"
2/1/2013,2,sbesson,"Edinburgh, UK"
2/1/2013,1,metaspace,Copenhagen
2/1/2013,9,romainbossart,"Paris area, France"
2/1/2013,1,fzero,"Toronto, ON"
2/1/2013,3,jjgod,"Oslo, Norway"
2/1/2013,6,fceller,Cologne
2/1/2013,1,pparidans,"Brussels, Belgium"
2/1/2013,1,kvs,Denmark
2/1/2013,1,dongli,Beijing
2/1/2013,1,sennychu,guangzhou
2/1/2013,1,nobeans,"Yokohama, Japan"
2/1/2013,6,jsallis,"Richmond, B.C., Canada"
2/1/2013,1,stevenharman,"Atlanta, GA"
2/1/2013,3,thouis,"Cambridge, MA, USA"
2/1/2013,1,sessyargc,JP
2/1/2013,2,mytrile,"Sofia, Bulgaria"
2/1/2013,1,fphilipe,Zurich
2/1/2013,2,avsej,"Minsk, Belarus"
2/1/2013,1,gerard,Helsinki
2/1/2013,1,amirmc,"Cambridge, UK"
2/1/2013,5,dougalsutherland,"Pittsburgh, PA"
2/1/2013,1,slyphon,New York
2/1/2013,1,jrdmcgr,"Lakeland, Florida"
2/1/2013,2,oyvindio,"Oslo, Norway"
2/1/2013,1,slnovak,"Arlington, VA"
2/1/2013,1,nox,"Paris, France"
2/1/2013,1,samueljohn,Germany
2/1/2013,2,spiegela,"Kansas City, MO"
2/1/2013,3,fsouza,"Rio de Janeiro, Brazil"
2/1/2013,9,cwjohnston,"Salt Lake City, UT"
2/1/2013,1,pitzer,"Palo Alto, CA"
2/1/2013,1,pcarrier,"Stockholm, Sweden"
2/1/2013,1,pgebhard,Philadelphia
2/1/2013,22,sferik,"San Francisco, CA"
2/1/2013,1,brendanjerwin,"Atlanta, GA"
2/1/2013,2,Villadelfia,Belgium
2/1/2013,1,hanshuebner,Berlin
2/1/2013,1,pvande,"Portland, OR"
2/1/2013,2,ibtaylor,"Gainesville, FL"
2/1/2013,2,dserodio,"São Paulo, Brazil"
2/1/2013,2,JohnSpeno,"South Jersey, USA"
2/1/2013,1,martinploeger,"Hannover, Germany"
2/1/2013,2,Kentzo,Russia
2/1/2013,2,SaberUK,"England, United Kingdom"
2/1/2013,2,cehoffman,Alabama
2/1/2013,1,eblot,"France, Provence"
2/1/2013,3,nemith,"Denver, CO"
2/1/2013,1,nowells,"Huntington, VT"
2/1/2013,4,TylerBrock,New York
2/1/2013,1,hnakamur,Japan
2/1/2013,2,mcroydon,"Lawrence, KS, USA"
2/1/2013,8,ColinHebert,Oxford
2/1/2013,1,somekool,"Quebec city, Canada"
2/1/2013,4,base10,"Raleigh, NC"
2/1/2013,2,hoelzro,"Amsterdam, The Netherlands"
2/1/2013,1,bcelenza,"Seattle, WA"
2/1/2013,1,sje30,Cambridge
2/1/2013,1,olivererxleben,Germany
2/1/2013,1,lyda,"Dublin, Ireland"
2/1/2013,4,ddlsmurf,"Paris, FR"
2/1/2013,1,whiteley,"Portland, OR"
2/1/2013,1,anthonywu,"San Francisco, CA"
2/1/2013,1,racingmars,"Hillsboro, Oregon, USA"
2/1/2013,1,davidparsson,"Linköping, Sweden"
2/1/2013,1,adamtrilling,"Washington, DC"
2/1/2013,2,inukshuk,"Vienna, Austria"
2/1/2013,2,havenwood,"Redondo Beach, California"
2/1/2013,5,phoenixsong6,Seattle
2/1/2013,2,atnnn,"Montreal, QC"
2/1/2013,2,ablemike,"St. Louis, Missouri, USA"
2/1/2013,1,iainbeeston,"Sydney, Australia"
2/1/2013,2,crishoj,Denmark
2/1/2013,3,zsol,"Budapest, Hungary"
2/1/2013,2,janl,"Berlin, Germany"
2/1/2013,1,nbibler,"Orlando, FL"
2/1/2013,22,shanderlam,Hangzhou China
2/1/2013,1,mystal,"Folsom, CA"
2/1/2013,1,subszero,India
2/1/2013,1,emergion,Australia
2/1/2013,4,gsong,"SF, CA"
2/1/2013,4,cyphunk,"berlin, germany"
2/1/2013,1,darconeous,"San Jose, California, USA"
2/1/2013,2,Sharpie,"Portland, Oregon"
2/1/2013,21,mistydemeo,"Winnipeg, MB"
2/1/2013,1,simono,"Cologne, Germany"
2/1/2013,1,jeremyFreeAgent,Marseille
2/1/2013,12,kou,"Tokyo, Japan"
2/1/2013,1,jlgarhdez,"Madrid, Spain"
2/1/2013,2,zanardo,Itajubá/MG - Brazil
2/1/2013,2,bytespider,"Gloucester, UK"
2/1/2013,1,papaeye,Japan
2/1/2013,1,jparise,"San Francisco, CA"
2/1/2013,1,toolhouse,"Bellingham, WA"
2/1/2013,1,lupomontero,"Lima, Peru"
2/1/2013,1,kmcallister,"Cambridge, MA"
2/1/2013,1,thoughtpolice,"Austin, TX"
2/1/2013,29,tareqak,Canada
2/1/2013,1,drx777,Germany
2/1/2013,1,lunaryorn,Munich
2/1/2013,1,ctennis,Columbus Indiana
2/1/2013,1,gvangool,"Blankenberge, Belgium"
2/1/2013,1,infynyxx,NYC
2/1/2013,1,jaimeMF,Spain
2/1/2013,5,brandt,"La Jolla, CA"
2/1/2013,2,amarshall,New York
2/1/2013,2,TheAlphaNerd,"Stanford, California"
2/1/2013,1,Pretz,"Austin, TX"
2/1/2013,2,nnutter,"Troy, IL"
2/1/2013,2,kavu,"Moscow, Russia"
2/1/2013,208,jacknagel,"Fargo, ND"
2/1/2013,1,cdlm,"Lille, France"
2/1/2013,1,docwhat,"Pittsburgh, PA"
2/1/2013,1,koggdal,"Stockholm, Sweden"
2/1/2013,1,tsaeger,"Austin, TX"
2/1/2013,1,alexcabrera,305 ✈ NYC
2/1/2013,9,lukecampbell,"South Kingstown, RI"
2/1/2013,7,winterstream,"Delft, The Netherlands"
2/1/2013,10,chrmoritz,"Dresden, Germany"
2/1/2013,8,sarkisv,Los Angeles
2/1/2013,1,mktums,"Moscow, Russian Federation"
2/1/2013,1,takano32,"Roppongi, Tokyo, Japan"
2/1/2013,2,cobracmder,"San Antonio, Texas"
2/1/2013,3,clehner,"Rochester, NY"
2/1/2013,17,nandub,"Marrero, LA"
2/1/2013,1,zenoamaro,"Milan, Italy"
2/1/2013,1,cthielen,"Sacramento, California"
2/1/2013,1,tonyg,"Cambridge, MA"
2/1/2013,1,benthompson,"San Francisco, CA"
2/1/2013,2,srabuini,"Buenos Aires, Argentina"
2/1/2013,1,dsx,Montreal
2/1/2013,1,rays,"Oakville, Ontario, Canada"
2/1/2013,2,n1k0,"Montpellier, France"
2/1/2013,1,edwardbarnard,"London, UK"
2/1/2013,3,guyzmo,Paris
2/1/2013,1,sampumon,"Kumpula, Helsinki"
2/1/2013,1,michaelmior,"Toronto, Ontario, Canada"
2/1/2013,3,RichardBronosky,"Atlanta, GA"
2/1/2013,4,zehrizzatti,"Campo Grande, MS, Brazil"
2/1/2013,2,filcab,"San Mateo, CA"
2/1/2013,2,EvanOxfeld,Northern VA
2/1/2013,18,sakra,"Linz, Austria"
2/1/2013,2,rajiv,"Cambridge, MA, USA"
2/1/2013,1,benhoskings,"Melbourne, Australia"
2/1/2013,69,mikemcquaid,"Broughty Ferry, Scotland"
2/1/2013,2,petervanderdoes,"NJ, USA"
2/1/2013,217,adamv,"Issaquah, WA"
2/1/2013,4,antifuchs,"San Francisco, CA"
2/1/2013,1,mbbx6spp,"Urbana, IL"
2/1/2013,1,upsuper,"Shanghai, China"
2/1/2013,2,koraktor,Germany
2/1/2013,2,chadcatlett,"DFW, TX"
2/1/2013,2,hawesie,"Birmingham, UK"
2/1/2013,1,helloIAmPau,Casoria (Na)
2/1/2013,2,derzzle,"Seattle, WA"
2/1/2013,3,apakulov,"Minsk, Belarus"
2/1/2013,1,svnpenn,Dallas
2/1/2013,2,linickx,London
2/1/2013,5,sjackman,"Vancouver, Canada"
2/1/2013,1,bmatheny,"Brooklyn, NY"
2/1/2013,1,pravka,"San Jose, CA"
2/1/2013,1,xuhdev,M31
2/1/2013,2,milkypostman,"Iowa City, IA"
2/1/2013,1,vishvish,London
2/1/2013,1,dinomite,"Arlington, VA"
2/1/2013,4,asparagui,Missouri
2/1/2013,5,shelhamer,"Berkeley, CA, USA"
2/1/2013,1,petere,Pennsylvania
2/1/2013,5,deftsp,China
2/1/2013,1,alexshk,"Sydney, NSW"
2/1/2013,1,artmig,Northern Nebraska
2/1/2013,3,urdh,"Göteborg, Sweden"
2/1/2013,1,micheee,Konstanz
2/1/2013,1,danieletorelli,Italy
2/1/2013,14,telemachus,New York City
2/1/2013,1,gizmomogwai,"Munich, Germany"
2/1/2013,2,SirVer,Germany
2/1/2013,2,cowsandmilk,"Boston, MA"
2/1/2013,1,jasoncodes,"Gold Coast, Australia"
2/1/2013,2,parkr,"Berlin, Deutschland"
2/1/2013,1,mikker,"Copenhagen, Denmark"
2/1/2013,1,cpatuzzo,"London, UK"
2/1/2013,3,dholm,Sweden
2/1/2013,7,seanogden,"Ithaca, NY"
2/1/2013,2,fatroom,"Frankfurt, Germany"
2/1/2013,33,mgrimes,"San Diego, CA"
2/1/2013,1,avsm,"Cambridge, UK"
2/1/2013,2,eladg,Tel Aviv
2/1/2013,1,cknadler,"Chico, CA"
2/1/2013,1,JGailor,San Francisco
2/1/2013,2,erbmicha,"Portland, OR"
2/1/2013,5,ged,"Portland, OR"
2/1/2013,1,jstasiak,"London, United Kingdom"
2/1/2013,1,bigteddy97,Germany
2/1/2013,39,lembacon,Beijing
2/1/2013,2,dhess,"San Francisco, CA, USA"
2/1/2013,1,olekristensen,Copenhagen
2/1/2013,3,jvalduvieco,Barcelona
2/1/2013,11,tobli,Stockholm
2/1/2013,1,felixbuenemann,Germany
2/1/2013,1,kevwil,"Denver, CO"
2/1/2013,1,wil,"Sydney, Australia"
2/1/2013,3,jinmei,"Redwood City, CA"
2/1/2013,1,jjeising,Germany
2/1/2013,1,ms-tg,"Boston, MA"
1/1/2013,3,developernotes,"Ankeny, IA"
1/1/2013,1,shazron,"San Francisco, California"
1/1/2013,1,mblair,"Menlo Park, CA"
1/1/2013,1,kou,"Tokyo, Japan"
1/1/2013,2,AAS,"Russia, Siberia"
1/1/2013,1,kyohsuke,"Chiba, Japan"
1/1/2013,1,crymer11,"Chattanooga, TN"
1/1/2013,1,lunaryorn,Munich
1/1/2013,1,Godin,"Russia, Saint-Petersburg"
1/1/2013,1,HiTECNOLOGYs,Russia
1/1/2013,2,helloIAmPau,Casoria (Na)
1/1/2013,3,Frostman,"Russia, Saratov"
1/1/2013,1,mdavid,Salt Lake City
1/1/2013,1,rmanalan,"Oakland, CA"
1/1/2013,4,kavu,"Moscow, Russia"
1/1/2013,1,n1k0,"Montpellier, France"
1/1/2013,1,jschlyter,"Göteborg, Sweden"
1/1/2013,1,martinploeger,"Hannover, Germany"
1/1/2013,12,telemachus,New York City
1/1/2013,1,DennisOSRM,"Everywhere, virtually"
1/1/2013,1,aus,Texas
1/1/2013,1,jwiegley,"Peoria, Illinois, USA"
1/1/2013,1,scjurgen,Turin - Italy
1/1/2013,1,hobu,"Iowa City, IA"
1/1/2013,8,Sharpie,"Portland, Oregon"
1/1/2013,2,danieletorelli,Italy
1/1/2013,4,klausmeyer,"Augsburg, Bayern, Deutschland"
1/1/2013,15,samueljohn,Germany
1/1/2013,4,yyuu,"Tokyo, Japan"
1/1/2013,1,ndimiduk,"Seattle, WA"
1/1/2013,1,apetresc,"Kitchener, Ontario (Canada)"
1/1/2013,1,koraktor,Germany
1/1/2013,2,steakknife,CA US
1/1/2013,7,petervanderdoes,"NJ, USA"
1/1/2013,1,jinmei,"Redwood City, CA"
1/1/2013,1,holman,"San Francisco, CA"
1/1/2013,2,waynegraham,Virginia
1/1/2013,1,bmatheny,"Brooklyn, NY"
1/1/2013,2,nemith,"Denver, CO"
1/1/2013,1,fulldecent,Philadelphia USA
1/1/2013,2,neglectedvalue,Russia
1/1/2013,2,neckro,Minneapolis
1/1/2013,1,jtanium,"Salt Lake City, Utah"
1/1/2013,1,txgruppi,Juiz de Fora / MG / BR
1/1/2013,1,pck,"Ilmenau, Germany"
1/1/2013,2,avsm,"Cambridge, UK"
1/1/2013,1,mattdipasquale,"New York, NY"
1/1/2013,1,niw,"San Francisco, CA and Tokyo, Japan"
1/1/2013,1,scjung,South Korea
1/1/2013,2,yeison,"New York, NY"
1/1/2013,4,jvalduvieco,Barcelona
1/1/2013,3,thoughtpolice,"Austin, TX"
1/1/2013,2,mystal,"Columbia, SC"
1/1/2013,1,BigToach,SoCal
1/1/2013,2,LukeCarrier,"Worcestershire, England"
1/1/2013,2,ninjudd,"Los Angeles, CA"
1/1/2013,1,thomasdunton,Oxford
1/1/2013,2,ibtaylor,"Gainesville, FL"
1/1/2013,1,GameGamer43,"Neenah, WI"
1/1/2013,5,hikage,Luxembourg
1/1/2013,1,kaecyra,"Montreal, Canada"
1/1/2013,8,atnnn,"Montreal, QC"
1/1/2013,1,zhouyan,"Coventry, UK"
1/1/2013,1,dentarg,Linköping
1/1/2013,1,Bounga,France
1/1/2013,1,hannestyden,"Berlin, Germany"
1/1/2013,2,srabuini,"Buenos Aires, Argentina"
1/1/2013,1,impressiver,"Portland, OR"
1/1/2013,1,kevmoo,"Chapel Hill, NC, USA"
1/1/2013,3,Gasol,"Yilan, Taiwan"
1/1/2013,1,ToQoz,Yokohama
1/1/2013,1,uasi,"Tsukuba, Ibaraki, Japan"
1/1/2013,1,ekenberg,"Göteborg, Sweden"
1/1/2013,2,lucas-clemente,"Munich, Germany"
1/1/2013,1,bluemont,"Washington, DC"
1/1/2013,2,gravityrail,New York
1/1/2013,13,dholm,Sweden
1/1/2013,2,donspaulding,"Normal, IL"
1/1/2013,1,jasoncodes,"Gold Coast, Australia"
1/1/2013,2,julienXX,"Paris, France"
1/1/2013,3,wdeconinck,"Brussels, Belgium"
1/1/2013,2,hnakamur,Japan
1/1/2013,1,larstobi,"Oslo, Norway"
1/1/2013,1,lassecapel,Utrecht
1/1/2013,1,aredridel,"Cambridge, MA"
1/1/2013,1,jbernard,"Blacksburg, VA, US"
1/1/2013,1,RandyMcMillan,Earth:USA:Florida:Tampa:33624
1/1/2013,1,akrennmair,"Berlin, Germany"
1/1/2013,1,devyn,"Richmond, BC"
1/1/2013,1,mhenrixon,"Växjö, Sweden"
1/1/2013,1,nicolasdespres,"Paris, France"
1/1/2013,3,leroux,"Houston, TX, USA"
1/1/2013,10,dhess,"San Francisco, CA, USA"
1/1/2013,2,jwilkins,"San Francisco, CA"
1/1/2013,4,gsong,"SF, CA"
1/1/2013,2,tripplet,Germany
1/1/2013,2,Kaelten,"Huntsville, AL"
1/1/2013,1,ferrous26,"Toronto, Canada"
1/1/2013,1,frankiehayward,"Miami, FL"
1/1/2013,1,boborbt,"Torino, Italy"
1/1/2013,1,reinh,"Portland, OR"
